f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,Anomaly,Anomaly_Score
0.38890645,-1.0396417,1.2629466,0.59454,-0.53355896,-0.994083,0.12578247,2.537559,1.7395765,-0.16340046,-1.6248443,2.7382336,-1.6440456,-2.4771109,1.0026386,1.1841565,1.6344719,0.62638605,0.59903127,1.0644097,0,-0.049771959169211566
0.8853331,-0.47362968,1.0670464,-0.33550456,0.7497863,-0.9859465,0.9317108,-0.70606387,1.4142935,2.9518812,-0.39988497,3.967003,0.6936922,-3.0685127,-2.0317395,-0.755776,0.4915011,-0.09414253,-1.2889575,1.954348,0,-0.04673036603338154
0.050504103,1.3347051,0.22436807,-0.5246768,-0.24829932,-0.53344005,0.19495486,0.21493001,0.5045416,-0.66334265,-0.21818198,0.75963724,-1.3807459,-0.85777545,0.06223677,1.3156339,0.14657968,-0.60558,-0.1946883,0.23764592,0,-0.09235124576827142
2.2531238,-2.9849246,2.6222336,0.8687098,-2.290877,-0.45616668,1.5817552,-1.2310325,0.11410491,1.0511143,0.30860466,3.704683,0.44819874,-0.5439208,-1.291647,0.38531595,0.1629205,-0.6207139,-0.47527194,2.1246312,0,-0.028108064593008186
3.2152143,-0.47463846,1.2219751,1.7878699,-1.5752226,-0.35483316,1.0140477,-1.3525811,0.3627373,-0.4838792,1.6030449,3.8250408,0.8641487,-0.16548927,0.8070551,1.0173385,0.7709024,-0.23308884,-0.43373296,2.3800285,0,-0.05929615195812449
-0.061573792,0.15634431,0.18500964,0.013983725,-0.5347928,1.0731823,0.17031255,-0.65260005,-2.2000523,1.6441352,2.1368585,-0.519266,-0.29391477,1.2462989,1.4381195,-0.074069805,-0.033833943,-0.36981148,-1.2956179,0.2238954,0,-0.07376359947978567
-2.1862702,-0.030001521,-0.6519698,-0.8815942,-0.7340053,1.1436287,1.0823891,0.24659958,-1.7439224,0.008919871,-2.6047378,-0.51322246,-0.88095003,0.22830005,-1.4760178,-0.3866981,-0.10310266,-0.86841345,-1.6194924,1.2514266,0,-0.0028500131291951947
2.5415127,0.53112745,0.0774369,0.54975116,-2.111599,-0.76708287,-0.034007527,-1.0421597,5.590176,1.5642813,1.534801,3.2577794,0.21807857,-4.5760546,0.47399214,1.8716912,0.095714204,0.25380912,0.11397411,-1.0224276,0,-0.030581943620642038
3.9673517,1.1531348,3.4482577,-0.29589012,-0.9594168,0.8073741,0.552669,-0.7812343,0.48114967,-0.6445283,3.5494187,5.966054,0.15076667,-1.8631247,-1.8808388,1.4380308,0.9585903,0.49070537,-2.2987642,2.6127286,1,0.004117002382816259
-0.631444,-0.40235737,-0.23003416,0.6666921,0.16133976,0.3674771,1.745148,-0.29939568,1.2322378,-0.536098,-1.4009479,1.0094464,-1.5078263,-1.9628948,0.9740859,0.53669477,-0.9413328,1.3468639,-0.7425203,0.3418028,0,-0.06465736149806833
1.9801276,0.9404791,0.888441,-0.45563263,0.2814269,0.59177136,0.7055428,0.17099155,3.647892,0.53621495,1.8275434,3.5775225,1.5368106,-4.088124,-0.9218359,-0.9664311,-0.4418938,1.0814637,-0.9314456,-0.10488356,0,-0.06781342630978532
0.26009893,0.44010693,1.4553944,0.6595749,-0.87643147,-0.50532275,-0.21149158,-0.89777243,-2.8705156,3.3454747,1.3646379,1.5052412,1.5623589,0.8243417,-0.8822606,-0.9103927,0.72350216,-0.46182656,0.20571466,1.979515,0,-0.0623078986288651
-0.25458938,-2.190811,2.558324,0.46109107,-1.4766253,0.46433827,0.048839953,-1.3694677,-2.9900405,0.04199361,-0.3173011,2.839639,-0.626243,-0.11795182,-0.020893404,1.5039113,-0.6421234,0.3756254,-1.4733437,3.0394576,0,-0.049533408007305824
1.3516504,-1.2094845,-0.19513771,-0.6390202,-0.67848384,-0.08938936,-0.11153332,0.51094407,1.5384375,-0.95459616,1.4780525,1.3678074,1.7519734,-1.2635095,-0.7743373,-1.0619231,0.17779127,-0.21743871,1.9370767,-0.04215649,0,-0.06621524110250693
1.3970368,0.22157237,1.8714954,-0.3120737,-1.5649061,1.136964,0.7278908,0.6965297,0.9417163,-0.15705353,1.2971456,4.7137938,-0.70068747,-3.3539813,-0.50723726,1.0487682,-0.3373451,0.18790305,0.012703394,2.0786583,0,-0.08237608246625966
2.1832147,-0.3896291,1.3993644,1.4980446,-1.240006,0.6603132,-0.7530183,0.72938174,1.0297256,0.7645741,1.958833,3.4055197,0.23396057,-1.7138594,0.71679,1.1358315,-1.1111182,-0.03842491,-0.2754495,1.2268875,0,-0.08799028137554238
0.21583705,-1.0091869,0.7872898,0.38939393,0.8090312,-1.3024182,0.11992572,-0.5734976,-0.54324436,-1.5570456,0.2121306,1.6132666,0.33543867,-0.688182,-1.4407334,0.51017976,0.98625815,0.41350487,0.7822662,1.2083241,0,-0.0785603091710168
-0.16362435,0.1614137,-0.2990328,-0.18568896,-0.61627114,-0.67169535,-0.5798789,-0.7523931,-1.2755954,-1.7752217,1.2148441,0.69348276,-0.71911144,-0.1894804,-0.33607897,0.7277335,-0.2896071,0.15784508,0.06995104,0.97222775,0,-0.09269611292519636
2.0665166,-0.4847285,1.231327,0.72814596,0.7442067,0.049809746,-1.0892713,0.17246993,-0.61696637,-2.185344,2.9601164,1.556208,-0.05458048,0.5215053,-0.794419,0.33632016,-0.26460308,0.4946752,-0.34321016,0.6228997,0,-0.07646561540259461
-0.29557627,-0.4458558,2.3995628,-0.4372579,-0.9106162,1.619739,1.1908581,0.79883146,-3.8993857,1.5839522,0.011358297,2.5449994,-0.6884183,0.6606009,2.4338958,0.97601056,-1.3177779,-0.41626027,-1.6365087,3.3339305,0,-0.013222549016966956
-0.090719566,0.9976522,3.396235,2.4147599,0.19479384,-0.01765738,0.32785124,0.9765122,-5.005536,-0.3907387,1.3718272,3.2019331,-0.6619481,0.70925987,0.7176869,-0.23335235,0.24627222,-0.61887056,-1.1979915,3.7519546,0,-0.015428813297338917
2.7367547,0.51597494,1.8239483,0.089005716,0.04734495,-2.8108685,-2.31757,-1.4713439,1.3083346,0.15174483,2.9200509,3.8517528,-0.16451931,-2.0142424,1.094308,-0.47386548,-0.37886128,-1.1210791,-0.08519658,1.0498378,0,-0.03411023698039939
1.4188377,2.3187249,0.07365251,-1.213885,0.13915457,-0.45728466,-0.016648697,-1.3582128,0.4841385,1.1863116,0.8558901,1.5135751,0.36410007,-0.23634677,-0.87180114,1.1282332,-1.5237436,1.7136915,0.6890312,0.8415153,0,-0.03958709759070245
-0.4040736,-1.5961627,0.7637531,-0.12922584,0.6102968,1.4008793,1.3660536,-0.35974917,0.42876983,0.34053248,-0.80297256,0.9694229,-0.68574405,-1.2861711,0.8466284,-0.7596121,-0.045425914,0.3058437,0.27778253,0.31933612,0,-0.0886918056663305
-1.0993757,0.20935144,1.7008237,-1.1518325,1.1406558,1.6925229,-1.9557469,-0.9528589,-2.2730997,-0.4080006,0.15837152,2.0444548,0.026807519,-1.2098417,0.53062874,1.2541053,1.1182959,-1.4593085,0.787001,1.9629643,0,-0.05278910422691596
2.0466652,-0.44039664,0.6389359,0.7531942,1.927688,-0.7370159,0.98347646,-0.9026286,1.5782995,0.65474725,1.6306844,2.6672971,1.4601059,-1.5808303,-0.055786226,1.4387631,-0.47482377,-0.8783328,0.3063828,0.69616634,0,-0.07590076637752091
-0.6007204,0.9598185,2.956946,0.20165242,-0.85124534,0.82128966,-0.2297947,-0.40794376,-4.274105,-0.5598684,0.8797077,2.937757,0.9694783,-0.05823986,-0.031158583,0.32728186,-0.4170286,-0.78721124,1.1617492,3.2956522,0,-0.07277013098526786
-0.68384963,1.7030847,0.3022396,1.1569558,0.067944095,0.28368837,-0.24139538,-0.47115836,-2.584352,-0.8469721,0.5456643,0.29755452,0.9371723,0.78409237,1.1729888,0.7977865,0.15542664,-1.590771,0.68241054,1.3728715,0,-0.06215738702519319
0.5624987,0.8817873,3.045417,-1.136574,-1.1185274,0.12174955,-0.32650745,0.9290894,-0.5350639,-0.10071651,-1.7711734,2.3737762,1.1465416,-0.18356575,0.65497226,0.26451808,-0.028313065,-1.3411791,-1.4105526,1.6676491,0,-0.06817908013019053
0.032772597,0.74966484,1.4998437,0.92055094,-0.21734963,-0.0020744724,1.8404038,0.2429701,0.67470044,0.6524946,0.81891996,1.794199,0.30729756,-2.2567194,0.227016,1.0497344,0.5297,0.4974623,-0.39499295,0.08251248,0,-0.09404012701077247
-2.1261704,0.4460746,0.44030756,0.72568494,1.4942292,-1.698993,-0.13135299,0.54079026,-3.246301,-1.0632296,0.051620778,-1.2094144,0.54587024,0.9836305,0.6003791,-1.5594553,-0.29052684,-0.8310559,-0.5181633,0.4481916,0,-0.026493216236994244
1.6670138,-0.20995054,1.4119282,-0.82210016,-0.482568,0.0489111,0.5102644,-0.16796274,0.11718794,-1.2813331,1.5972008,3.1383572,1.168565,-1.2518463,-1.2507406,0.70678884,-1.1215918,0.9605039,-0.70784116,1.5871726,0,-0.09424043370000867
0.74310803,1.3505359,0.9160357,1.4647138,-1.0385838,0.65606457,0.5755461,0.5666432,-0.8146393,0.5223085,2.6245432,1.8709733,-1.3022652,-0.9863839,-0.20511216,0.29179427,0.95025027,-0.2375927,0.3080791,0.86898655,0,-0.08533596923775283
2.4289768,-0.8776883,0.95831245,-1.4920914,-0.7419222,0.47916487,1.3198599,-0.12499211,4.234001,0.09332024,1.3851736,2.9802425,0.52487034,-3.3861623,-1.0765421,0.9663198,-0.630018,0.9228436,-0.7325879,-0.6741728,0,-0.060960960017695964
0.848945,0.17317532,2.1141746,-1.7216767,-0.0029318118,1.1377263,1.7136565,-0.07711591,-3.865354,-1.4146217,3.724202,2.5834315,2.497617,0.5304168,0.12105917,1.2314659,1.4650477,0.16675334,-0.6124833,2.526873,0,-0.011838026517906997
-2.1282525,0.53821605,0.14915498,-0.27642167,-0.7191159,2.1430228,-0.31625915,1.6861527,-3.6574452,0.11212267,0.85861343,0.25896493,-0.23287942,-0.15072566,-1.574356,0.4557725,-0.2925697,1.4086636,-1.0683885,1.6112658,0,-0.0329683984561398
1.7396028,-0.22440714,0.8466454,-0.8909064,1.6001489,-0.67311966,-0.9767653,-2.6702776,0.06845072,-0.9638894,2.0010884,1.6102761,1.5899196,-0.06734959,-0.19407049,0.65536314,-1.8196212,-0.034376267,-0.8113859,0.60204613,0,-0.04297977253370333
0.81400865,1.1352274,0.6283129,1.0939981,-1.166589,-0.35647607,-0.42908618,-0.107855506,1.3559015,3.149153,0.7702583,3.0877469,0.10727872,-2.8524172,-0.35525784,-1.3103642,1.1457062,0.3820138,-0.7855789,1.116494,0,-0.06962057094404839
1.805255,-2.0483124,0.4158341,-0.28812784,-1.3943857,-1.2920573,-0.27459225,0.12221794,3.3112013,1.3371048,1.831243,2.1638846,0.11323786,-2.9059114,0.3727287,1.2474661,2.2938898,-0.7158768,0.11622229,-0.7928416,0,-0.02727768453391055
0.80193764,-1.1650807,1.7012405,0.36268932,0.62865555,-0.035609823,-0.99634725,1.081308,-0.0014021585,-1.78262,-1.7094597,4.247687,-0.3740943,-1.7850488,0.06880356,-0.27192324,-0.5555037,2.6873124,0.6037527,3.214375,0,-0.03561914547523226
2.6035552,2.1921358,2.918243,-0.8931758,0.31314373,-0.9745993,0.6004009,-0.4346089,1.6244265,-0.64249736,-0.51365536,5.152461,-0.5813064,-2.1538043,-0.39707944,1.557377,-1.5575389,-1.6052071,0.019653002,2.4768045,0,-0.029123332925116763
-0.5968745,-0.22583586,0.84062004,-2.345417,0.968649,-0.122219026,1.8622998,-0.27911454,-2.2072992,-0.19489639,-0.06816942,-0.5648406,-0.28457326,1.4881638,1.3133702,0.32103688,-0.6919172,-0.01543272,-0.8312241,0.5394518,0,-0.053834624712076506
1.6525162,-0.17381041,2.3932755,1.1071297,0.10688558,-0.30455196,0.055917956,2.12003,0.8839719,-1.5143151,0.50032145,4.2000747,2.1674507,-2.3127894,0.62519634,-0.69733393,-0.5122981,-0.027274823,0.12021189,1.8754405,0,-0.07901609957236022
-0.14829098,0.14295188,0.38276607,1.0033046,0.39542377,0.22620384,1.4727324,0.11424937,-1.4251683,-1.3871733,1.8483402,1.5835799,0.5004884,-1.0137994,1.9909326,-1.690349,0.38174167,0.30935118,0.007902344,1.2638898,0,-0.06193544302155335
0.34144306,-0.2886711,0.3225635,-0.09926588,0.7662241,0.97760165,0.85671943,0.35099673,-0.49193734,0.676639,2.2224433,-0.03337248,1.6079134,-0.045792185,-0.779896,-1.9953811,0.36174265,-0.6015041,0.08899709,-0.46684557,0,-0.0630864987136725
-1.0681361,0.5455029,0.4268306,-0.38710198,-0.39704293,1.0843676,-1.0260909,2.031595,-0.47783437,-1.6038694,-1.2088761,1.029781,-0.06582373,-1.2337664,1.5497872,-0.09985944,-0.9423399,-0.84480065,0.6045124,1.0165437,0,-0.06118498870359568
3.524955,-1.3197165,-0.2248829,0.5166867,1.2403105,-0.96724516,-1.1045557,0.7179621,1.5551744,1.8929025,5.096925,2.5726566,0.39654282,-1.0600595,0.88334537,-0.82623637,0.10067022,0.27319932,0.7045343,0.19852374,0,-0.03694300069687273
0.5598631,-0.57044727,0.49655053,-0.7632223,0.028060777,0.41146946,0.8510764,1.1586875,1.556689,-0.209132,-0.23206086,1.6103252,-0.5263703,-1.7599409,-1.1853197,1.2835612,-0.2941964,0.16221815,1.3154696,0.22994596,0,-0.08661107582237942
0.84214365,-0.5046922,1.702631,-1.4521867,1.4520333,-1.1357026,-1.0772886,0.3574796,-0.014574222,-0.39431798,-0.22404844,2.7066762,1.04414,-1.0858753,0.008694621,1.9446671,0.67893714,1.0259342,0.33113542,1.6366303,0,-0.06881733438096932
0.6588057,-0.01603946,0.6799623,-1.4648238,0.27595222,1.8641502,1.3939025,0.36119196,2.068586,-2.0590432,1.3567432,2.3262937,0.8286286,-3.22422,0.29431924,1.7733464,1.3057947,1.1156548,-0.62021744,-0.12543668,0,-0.03465768556070081
0.57715166,1.5095516,0.13049261,-0.036591426,0.7659729,-0.9997195,1.5126942,-0.38918808,1.8285466,1.2449812,0.45935258,1.2691156,0.2555728,-1.94145,0.62654525,0.7012639,-0.6600495,0.57527494,-0.91723794,-0.27391854,0,-0.07664290473066032
0.5732348,-0.3269212,0.5512032,0.52206266,-0.43632272,-1.212272,-0.45720637,0.39715517,-2.5332122,-1.0022913,1.5330805,0.81969345,0.3528269,1.4236087,-0.94629335,0.9323954,-0.25924504,1.406929,0.7061055,1.6210542,0,-0.08602289463203833
1.8172126,-0.8042399,0.70030504,0.017253544,-1.2018706,-0.35584554,0.71251094,0.5679226,-0.6019603,-1.5786642,2.4949124,2.0811818,-0.29991326,-0.0033875857,0.18778461,0.8043338,0.10705608,-0.14838816,0.46210623,1.2733012,0,-0.09842036036307461
1.1849415,-0.64497995,3.2084956,-0.41603112,-0.013784298,-1.3131975,0.6165676,-0.03570609,0.80082697,-1.0040815,-1.1091031,4.438911,-0.9444618,-2.387689,-1.2870746,-0.035306994,0.8498571,-1.4589037,-0.49899226,2.2112112,0,-0.05988349652749164
-0.7684737,2.1708844,-1.2856236,0.6955115,1.0114853,0.0548956,-0.09752323,0.006569535,1.1236283,-0.5229771,1.9811226,-0.736725,0.3113342,-1.935136,0.079311475,1.1598034,-2.4251893,0.69804925,0.3108455,-1.601025,0,-0.021880381306981944
0.09929035,-0.9752178,1.6079841,0.70609415,-1.9617708,0.16198835,0.32838854,0.43455955,-0.51433766,0.47766215,-1.4321989,2.491256,1.365226,-0.92859274,2.429756,-0.28137055,-1.0769317,-0.47754478,-0.33750087,2.0329807,0,-0.04086633488931912
0.084123254,0.035326965,2.1894495,-1.4891745,1.3110064,-0.21705236,-0.7892799,-2.043126e-05,-2.8203487,0.250153,1.1571273,2.5981135,0.26805785,-0.220223,0.091275595,-0.43659875,0.68748796,1.1450042,1.0661303,2.4989984,0,-0.07551518734062829
1.5868025,0.32492062,0.6584457,-0.67884254,-0.29410776,-0.72936535,-0.9457159,1.3078094,1.8150817,0.2989146,-0.015456586,3.3533022,-0.2368331,-2.215692,0.3785556,-1.1574253,0.19389251,-1.3878775,-1.4341184,1.4562126,0,-0.08348438813715453
0.36999473,-1.863055,1.5907304,-1.6477543,-0.9558588,-0.3769954,0.76486033,-0.27281874,-1.0780554,-0.33904588,0.44941646,1.6509627,0.018713212,-0.22704346,0.060765013,0.8085718,-0.6244149,0.7627746,1.6483207,1.2414937,0,-0.07982730325797605
0.85260886,0.10045231,1.6098957,-0.021604897,-0.6291748,0.6229286,0.8110195,1.3726074,-0.9657841,0.28091517,0.30071065,2.8312235,0.34657305,-0.62032807,-0.5364035,0.3814269,0.8735255,-0.9955875,0.032732252,2.1863315,0,-0.10598478913734405
-0.20671327,0.45022163,2.0497258,0.87841296,0.9393034,0.08507114,0.5032374,-0.6198526,-1.7490368,-1.1300004,-0.5889969,2.8595228,1.7727231,-0.9384911,-1.253208,-1.5863351,-0.63398796,-0.43761802,0.63198715,2.562641,0,-0.05361161218754651
-0.9348068,0.12168193,-0.34097862,0.9273729,-0.05129411,1.6012807,0.7176153,0.06877175,-0.7705844,0.9492557,-0.64181477,0.25442895,-2.2350152,-0.43456715,-0.3103216,-0.5928879,0.8988004,1.128734,0.17991114,0.7636922,0,-0.06984603047344401
-0.08848606,0.5074533,0.82108533,-0.72709626,0.12885979,1.1155905,1.9326475,-0.45766738,-2.1729949,-0.8411136,2.6474288,1.1940404,0.84957033,-0.3655974,1.021328,1.0238339,0.7499198,-1.4466889,-1.3647887,1.0471581,0,-0.04351736752700425
0.46156657,-1.7944126,0.4301483,-1.8374331,1.6737075,-0.5434949,1.5724181,-0.62983245,5.6173673,-0.4176716,-2.0755694,2.5508962,1.8998145,-5.107618,0.8700027,-0.037842087,-0.09375738,0.50365376,-0.54198784,-1.0258245,0,-0.016031689646184677
1.2461139,1.4332149,2.3241415,-0.0063103638,-0.98503715,-0.3459047,1.2938846,-2.1008635,0.28009692,-0.9548742,1.1216356,5.232669,0.8291415,-3.3617303,1.4405999,-0.04954602,0.62942123,-0.0956795,-2.1011028,2.7234101,0,-0.02215603156248852
1.1690027,0.6783281,-1.4094167,0.5041792,-1.9886897,-0.6718772,1.5735706,1.056914,1.8333453,-0.3577958,1.5344465,0.11098727,-1.9425944,-0.71264374,0.06928456,0.46661907,0.38741273,0.48634452,0.9237666,-0.7625071,0,-0.03577717969081318
1.1636796,0.023194116,0.30655956,0.8873157,-0.5260727,0.049697593,-0.31861317,0.20175627,3.2525845,-0.4203596,0.8387656,1.6924196,0.91656524,-2.8586626,0.99910873,-0.97479945,0.10157697,1.5461824,-1.2329628,-0.896282,0,-0.086738668241639
0.1154435,-0.16957052,2.2392466,-1.104646,-1.2731848,0.5461267,1.7175298,0.17539541,-2.865404,0.68361974,0.05144,2.6081707,0.28157473,0.26687008,-0.65108025,-1.0456378,0.43261564,0.9171894,-1.2962563,2.8812463,0,-0.06670547866192894
0.50291127,0.5163287,1.7699467,-1.1564684,-0.36093822,1.912082,0.19296116,-0.8547748,-3.088034,-0.11246179,0.8930107,2.1920872,0.6506821,0.91364676,-0.31172472,0.033342548,0.790884,-1.7341138,0.7774243,2.711532,0,-0.06974703046031461
1.86325,0.6654342,1.4355863,-0.14935994,0.085960835,0.6636949,-0.28152904,0.7828775,1.7950761,-1.2896569,1.732791,2.1856782,-0.8262177,-1.64827,-0.34050384,0.568143,1.1213732,0.22062238,1.811348,-0.15251176,0,-0.07977094017900732
0.7386589,0.7373083,1.8324742,1.29501,-1.7291275,0.3752106,-0.22048312,-1.1372652,-1.0446788,0.8122836,1.3522129,2.0967467,-0.2545568,-0.5235491,1.3803705,-0.69879645,-0.7826787,0.4848386,-0.58798414,1.25599,0,-0.08792910229679984
1.304996,1.569935,-0.04149148,-1.1364723,0.32944995,-0.81497324,-1.5917324,-0.28939632,1.738382,0.6909473,2.02236,1.1995659,1.0824668,-1.5563873,-1.5206132,0.5156372,-0.41942206,2.7837238,1.4387879,-0.53118265,0,-0.013228410685951542
1.9164404,-1.8434017,0.12278177,0.9529815,0.09149142,-0.2816038,1.0109421,0.5481384,0.7390539,-0.23171496,1.515676,1.1035948,-0.31967312,0.21463016,0.4214472,0.7032417,-0.450195,-0.17121251,0.112992436,0.27790803,0,-0.08622490415863243
0.5368385,-1.1118866,2.8206084,0.93526155,-0.16488712,-0.24705534,-0.2501934,-1.8713847,0.00012413651,-0.025979603,-1.756304,4.2346964,1.3337513,-2.0982401,0.7951658,0.14299096,-0.070859164,0.17062874,1.1093936,2.751034,0,-0.06442425662648499
1.6343107,-0.19408125,3.5021076,0.59564376,-0.034407888,-1.8965892,1.3164176,-0.7518761,0.91565776,-0.9890772,-0.24849671,5.9331126,1.3037196,-3.4629395,-0.50884414,2.1729639,0.89113325,-0.42298523,-0.2262736,2.9488883,0,-0.0221366405559299
0.54327977,-0.2826253,0.021343585,0.5204018,-0.49406427,0.81649035,-0.27567074,0.10567473,-2.0713758,0.03215862,3.505344,0.23435812,0.8776315,0.74181944,0.15657374,0.8214824,0.7367754,-0.20734383,-0.0056225844,0.45563018,0,-0.08558796404897429
1.7090799,0.368015,1.4801918,-0.061094474,0.48555022,0.2875354,2.3672054,-0.90099,0.8457163,-1.5814463,1.3110071,2.364929,0.37563807,-1.0609845,-1.0665998,-0.04742846,-1.1816065,0.5760333,1.9502482,0.651244,0,-0.058814316932486954
0.92791086,0.7638142,0.73079777,-0.28779572,-0.993767,0.48807308,-0.82239383,-0.734966,3.6952178,-0.8325313,-2.8477936,3.796991,0.08400479,-3.7358828,2.0069666,-0.554163,0.7811351,1.1956388,-0.658888,1.3311425,0,-0.010210316776315731
0.8049788,1.6064236,0.0055466136,0.47508252,2.5062826,0.8120745,0.27282506,-0.30258602,1.7633187,-0.6153385,0.9210015,1.6892738,0.3986087,-2.1266778,0.24178913,-1.0254078,0.46165264,-0.5316792,0.24823399,0.023077723,0,-0.083431711786839
-1.5874974,0.7170229,-0.07747492,0.08389376,0.079033375,-0.8051675,0.85159427,-1.7935091,-2.888625,-0.84253734,1.2840724,-0.7238881,1.6772852,0.4930026,-0.055568222,-0.9433956,0.5214217,-1.0440652,0.29801628,0.4980104,0,-0.02871141344878453
-0.5725996,-0.13196324,-0.5772262,1.689473,-1.0211164,0.25109774,0.82944065,0.9824952,0.35699025,0.45944655,-0.24822058,0.4788611,0.476154,-1.2197287,0.9211914,-1.3774563,-0.6937671,-0.8102238,-1.3965193,0.27051154,0,-0.06437781543692661
1.8263204,-0.13732293,-0.18223901,0.10626156,-1.7385662,-0.20471951,1.425574,-0.90265226,2.7934003,0.95017153,2.442076,1.8687723,-0.30880386,-2.4596896,1.40488,0.934656,-1.0000267,2.0226083,-0.4775568,-0.66059756,0,-0.04247908153604918
2.893785,0.23156735,2.1340969,-1.50068,-0.2980519,-1.351847,-0.7752233,-0.83716714,1.3625994,-0.40472376,1.9352354,4.400876,0.23551944,-1.9347409,1.3004485,-0.51838034,0.4812948,-0.35738605,-1.2281301,1.6588162,0,-0.06855912801997782
-0.24203858,0.44812226,1.9946656,0.7615587,-0.5820051,0.8973727,1.6689342,-0.5313748,-2.8914075,0.29753894,0.44423938,1.6273293,-0.90807986,0.49449062,1.5165218,-0.7725014,1.2247636,0.5068766,0.40528524,2.0601673,0,-0.05884529551386791
2.1282904,-1.1248202,3.4220455,-0.8531629,-0.7886532,1.0610085,0.45266777,-0.1527832,-2.5591197,0.99557084,1.2210364,5.2168827,-0.2507389,-0.14195934,-2.2967503,-0.57061154,1.6260351,-0.2941151,0.20302704,4.272964,0,-0.013722989513370643
0.1440178,-0.6911966,1.3534766,1.6739581,-0.30573693,1.0077935,1.317246,0.3302481,-0.84408456,-0.7071006,1.4140983,2.396401,-0.6366176,-1.6264416,-0.577557,-0.46754655,0.95982397,1.4382107,0.98225754,1.353343,0,-0.07924237388833744
2.4555078,0.34632578,1.133032,-1.5177718,-0.7561874,-0.27468023,1.0306501,0.76118976,2.2664254,-1.6638911,0.7346992,4.171852,-0.80910623,-2.4953868,1.1447561,1.7351991,-0.26292455,0.22112074,0.21271037,1.5690346,0,-0.06413926931873659
1.5995203,-0.01487383,-1.0201775,0.044180494,1.4534931,0.92678916,0.106303446,0.26427424,1.9726112,0.7458785,2.8429804,0.5078793,0.74714714,-1.1410323,0.91185915,0.777003,-0.1788581,0.4223278,1.3051586,-1.0182296,0,-0.06508507035204059
0.091832064,-1.5651766,0.024504734,0.7516958,1.061812,0.27262,-0.6250326,-0.2122353,0.14596815,1.9141018,0.16835141,0.2854729,0.23296817,-0.29689366,-0.80659544,0.7886534,0.20742236,-0.58077896,0.46940708,0.075179406,0,-0.08908850290959291
-0.36109453,0.36376867,-1.4483699,0.18893263,0.50481963,0.6665509,0.43039945,-1.1599641,2.5405257,-0.13257024,0.38633657,-0.60036224,-0.62471485,-2.0655828,0.4482588,0.111604504,0.84946233,1.1295542,-0.59448963,-1.711537,0,-0.05915778460645782
